0,1,2,3,4,5,6,7,8,9,10,11
0.4972677595628416,4.0,2.0,0.0,7.0,2.0,3.0,3.0,1.0,5,0,13029
0.19854280510018213,4.0,2.0,1.0,7.0,1.0,3.0,1.0,9.0,6,1,18371
0.0054644808743169425,8.0,4.0,3.0,7.0,0.0,3.0,3.0,3.0,6,0,2017
0.5610200364298724,3.0,0.0,1.0,7.0,0.0,0.0,3.0,1.0,6,1,3943
0.37340619307832423,4.0,2.0,1.0,5.0,1.0,2.0,1.0,27.0,6,0,10262
0.3242258652094718,4.0,0.0,0.0,7.0,1.0,2.0,1.0,9.0,5,0,17524
0.034608378870673945,4.0,3.0,2.0,7.0,1.0,3.0,3.0,27.0,6,0,8849
0.14207650273224043,6.0,2.0,1.0,7.0,1.0,2.0,3.0,27.0,5,0,6795
0.08196721311475409,4.0,3.0,1.0,7.0,1.0,0.0,3.0,6.0,4,1,10844
0.2058287795992714,6.0,2.0,1.0,7.0,1.0,0.0,3.0,27.0,5,0,7005
0.5755919854280509,4.0,3.0,0.0,5.0,1.0,0.0,0.0,6.0,5,0,12121
0.02367941712204007,3.0,1.0,4.0,7.0,0.0,0.0,0.0,18.0,6,0,3850
0.034608378870673945,2.0,0.0,2.0,7.0,0.0,3.0,1.0,9.0,6,1,4340
0.034608378870673945,8.0,4.0,5.0,7.0,0.0,1.0,3.0,3.0,3,1,1965
0.21129326047358832,4.0,3.0,1.0,5.0,1.0,2.0,2.0,9.0,5,0,7064
0.08925318761384335,0.0,2.0,1.0,7.0,1.0,0.0,0.0,15.0,6,1,6752
0.34972677595628415,4.0,0.0,5.0,5.0,1.0,0.0,3.0,21.0,3,0,7832
0.1129326047358834,6.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,6,1,9526
0.5446265938069216,4.0,3.0,0.0,7.0,1.0,2.0,2.0,15.0,5,0,14151
0.08743169398907102,4.0,2.0,0.0,7.0,2.0,3.0,3.0,15.0,5,0,12347
0.5446265938069216,4.0,2.0,1.0,5.0,1.0,3.0,3.0,3.0,4,0,5177
0.2677595628415301,3.0,2.0,0.0,7.0,1.0,0.0,3.0,18.0,5,1,6734
0.034608378870673945,1.0,2.0,2.0,7.0,2.0,1.0,0.0,3.0,4,0,11753
0.030965391621129327,8.0,1.0,0.0,7.0,0.0,3.0,0.0,24.0,6,0,3543
0.30601092896174864,6.0,2.0,1.0,7.0,1.0,0.0,3.0,3.0,3,1,15147
0.37522768670309653,1.0,3.0,0.0,7.0,2.0,1.0,0.0,9.0,6,0,15894
0.0054644808743169425,1.0,4.0,3.0,7.0,0.0,1.0,1.0,1.0,5,0,3625
0.034608378870673945,1.0,2.0,2.0,7.0,2.0,0.0,2.0,9.0,5,0,10178
0.24772313296903462,6.0,2.0,1.0,7.0,1.0,1.0,3.0,21.0,3,0,13542
0.49544626593806923,6.0,2.0,0.0,7.0,1.0,2.0,1.0,24.0,3,1,6673
0.07103825136612021,4.0,0.0,5.0,7.0,1.0,1.0,3.0,1.0,3,0,11507
0.02185792349726776,3.0,1.0,4.0,7.0,0.0,0.0,0.0,15.0,5,0,3850
0.0418943533697632,1.0,3.0,1.0,7.0,2.0,1.0,0.0,9.0,5,0,10991
0.22950819672131148,1.0,0.0,1.0,7.0,1.0,0.0,1.0,3.0,6,0,10246
0.02185792349726776,1.0,2.0,4.0,7.0,1.0,0.0,0.0,9.0,5,0,6482
0.47358834244080145,4.0,2.0,1.0,7.0,2.0,0.0,3.0,24.0,6,0,13292
0.02914389799635701,4.0,3.0,0.0,6.0,1.0,0.0,3.0,6.0,4,1,11841
0.0054644808743169425,3.0,4.0,3.0,7.0,0.0,3.0,3.0,24.0,5,0,3342
0.23861566484517302,4.0,3.0,0.0,7.0,1.0,3.0,0.0,6.0,5,0,14388
0.6138433515482695,1.0,2.0,1.0,7.0,2.0,3.0,2.0,9.0,5,0,8770
0.31511839708561024,8.0,3.0,1.0,5.0,0.0,3.0,2.0,12.0,6,0,3841
0.3096539162112933,4.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,6,1,11627
0.14754098360655737,6.0,2.0,1.0,7.0,1.0,1.0,3.0,6.0,5,0,13727
0.15664845173041894,4.0,3.0,1.0,7.0,1.0,2.0,3.0,21.0,3,0,14571
0.5755919854280509,1.0,4.0,1.0,5.0,0.0,0.0,3.0,24.0,6,0,2050
0.5755919854280509,4.0,3.0,0.0,5.0,1.0,0.0,1.0,24.0,3,1,10031
0.034608378870673945,0.0,0.0,2.0,7.0,0.0,3.0,0.0,9.0,6,1,8420
0.24043715846994532,4.0,0.0,1.0,7.0,1.0,0.0,3.0,18.0,5,1,13817
0.03825136612021858,3.0,0.0,2.0,7.0,1.0,3.0,3.0,21.0,5,0,3943
0.19307832422586518,6.0,2.0,1.0,7.0,1.0,0.0,2.0,6.0,3,0,15077
0.032786885245901634,0.0,0.0,2.0,7.0,0.0,0.0,1.0,12.0,6,0,3383
0.4098360655737705,1.0,3.0,0.0,7.0,2.0,0.0,0.0,6.0,5,0,17732
0.3242258652094718,10.0,3.0,0.0,7.0,1.0,2.0,0.0,12.0,5,1,9922
0.5901639344262295,4.0,3.0,0.0,7.0,1.0,1.0,3.0,9.0,4,0,12681
0.21493624772313297,3.0,2.0,1.0,7.0,1.0,0.0,1.0,3.0,6,0,6818
0.07832422586520947,3.0,3.0,0.0,7.0,1.0,0.0,1.0,12.0,6,0,5069
0.030965391621129327,4.0,4.0,5.0,7.0,0.0,0.0,0.0,15.0,3,0,9536
0.21493624772313297,3.0,4.0,1.0,7.0,0.0,0.0,2.0,15.0,5,0,3175
0.0273224043715847,1.0,3.0,0.0,7.0,2.0,2.0,1.0,9.0,3,1,16057
0.2677595628415301,1.0,2.0,1.0,7.0,1.0,0.0,3.0,9.0,6,1,8907
0.034608378870673945,4.0,2.0,2.0,7.0,2.0,0.0,3.0,18.0,6,0,13882
0.0054644808743169425,3.0,4.0,3.0,7.0,0.0,0.0,0.0,27.0,3,0,4392
0.1402550091074681,6.0,2.0,1.0,7.0,1.0,2.0,3.0,21.0,5,0,7858
0.5136612021857923,4.0,2.0,1.0,5.0,1.0,2.0,2.0,27.0,5,0,12898
0.25136612021857924,6.0,2.0,1.0,7.0,1.0,0.0,3.0,3.0,6,0,9646
0.4371584699453552,1.0,2.0,1.0,7.0,2.0,3.0,2.0,21.0,5,0,10231
0.07103825136612021,8.0,2.0,1.0,7.0,1.0,0.0,1.0,27.0,6,0,4812
0.2550091074681239,4.0,3.0,0.0,5.0,1.0,3.0,0.0,12.0,6,0,8529
0.034608378870673945,4.0,3.0,2.0,7.0,1.0,0.0,3.0,9.0,5,0,10844
0.21311475409836064,4.0,0.0,3.0,7.0,1.0,0.0,0.0,6.0,3,0,13555
0.07103825136612021,8.0,3.0,1.0,7.0,0.0,0.0,3.0,24.0,4,0,3873
0.24408014571948997,3.0,2.0,5.0,7.0,1.0,0.0,1.0,15.0,3,0,5054
0.19672131147540983,6.0,2.0,1.0,7.0,1.0,0.0,2.0,6.0,6,0,12524
0.03825136612021858,3.0,0.0,2.0,5.0,1.0,0.0,1.0,21.0,6,0,5694
0.034608378870673945,4.0,3.0,2.0,7.0,1.0,3.0,3.0,27.0,4,1,8586
0.0054644808743169425,4.0,4.0,3.0,5.0,0.0,3.0,3.0,27.0,3,0,1840
0.0054644808743169425,4.0,0.0,3.0,7.0,0.0,0.0,3.0,6.0,6,0,7229
0.4936247723132969,4.0,2.0,1.0,7.0,2.0,2.0,2.0,24.0,5,0,15129
0.47358834244080145,3.0,0.0,1.0,7.0,0.0,0.0,3.0,15.0,6,1,4823
0.003642987249544625,4.0,2.0,3.0,5.0,2.0,3.0,3.0,27.0,6,0,15129
0.02914389799635701,3.0,2.0,0.0,7.0,1.0,0.0,3.0,1.0,6,1,5684
0.5537340619307832,4.0,2.0,1.0,5.0,1.0,0.0,1.0,9.0,6,1,10262
0.2750455373406193,3.0,0.0,1.0,7.0,0.0,1.0,0.0,1.0,6,1,4823
0.032786885245901634,8.0,3.0,2.0,7.0,0.0,3.0,0.0,15.0,6,1,3873
0.1675774134790528,4.0,2.0,1.0,5.0,2.0,2.0,3.0,3.0,6,0,10368
0.16939890710382513,4.0,3.0,0.0,7.0,1.0,2.0,0.0,24.0,3,1,7064
0.7431693989071038,4.0,0.0,0.0,7.0,1.0,1.0,2.0,12.0,5,1,17471
0.2969034608378871,1.0,3.0,0.0,7.0,1.0,2.0,0.0,1.0,4,0,4227
0.08196721311475409,3.0,2.0,1.0,7.0,1.0,1.0,3.0,15.0,5,0,6069
0.3424408014571949,4.0,0.0,1.0,5.0,1.0,0.0,2.0,9.0,5,1,16736
0.6211293260473588,1.0,3.0,0.0,7.0,2.0,0.0,1.0,6.0,5,0,11542
0.26047358834244083,1.0,0.0,5.0,7.0,1.0,0.0,3.0,3.0,3,1,6781
0.032786885245901634,3.0,0.0,5.0,7.0,0.0,0.0,0.0,3.0,3,1,6144
0.04371584699453551,4.0,0.0,1.0,7.0,0.0,0.0,3.0,9.0,3,1,4544
0.21311475409836064,10.0,0.0,1.0,5.0,0.0,2.0,0.0,9.0,3,1,4878
0.034608378870673945,3.0,0.0,2.0,7.0,0.0,3.0,3.0,24.0,4,0,3625
0.2969034608378871,4.0,3.0,0.0,5.0,1.0,3.0,1.0,21.0,5,0,10844
0.2677595628415301,3.0,0.0,1.0,7.0,0.0,0.0,3.0,27.0,5,0,3943
0.22404371584699453,3.0,2.0,1.0,7.0,1.0,0.0,3.0,1.0,5,0,6206
0.032786885245901634,3.0,3.0,2.0,7.0,1.0,0.0,0.0,18.0,6,0,4226
0.29508196721311475,3.0,2.0,1.0,7.0,1.0,0.0,3.0,6.0,3,0,6493
0.02367941712204007,8.0,1.0,4.0,6.0,0.0,2.0,3.0,21.0,6,0,3543
0.04007285974499089,1.0,2.0,1.0,7.0,0.0,2.0,3.0,21.0,5,0,6094
0.13296903460837886,4.0,2.0,1.0,7.0,2.0,0.0,2.0,6.0,5,0,21219
0.4899817850637523,4.0,3.0,1.0,7.0,1.0,0.0,3.0,3.0,6,0,12681
0.4134790528233151,3.0,0.0,1.0,5.0,0.0,3.0,0.0,24.0,6,0,4823
0.4080145719489982,4.0,2.0,1.0,7.0,2.0,3.0,2.0,21.0,5,0,15129
0.02914389799635701,1.0,3.0,0.0,7.0,0.0,3.0,3.0,9.0,4,0,4460
0.03825136612021858,3.0,0.0,2.0,7.0,0.0,1.0,2.0,27.0,6,0,4823
0.032786885245901634,2.0,2.0,4.0,7.0,1.0,1.0,1.0,1.0,6,1,5752
0.08014571948998178,3.0,3.0,0.0,7.0,1.0,0.0,1.0,6.0,6,0,11160
0.5737704918032787,2.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,5,0,5048
0.034608378870673945,3.0,3.0,0.0,7.0,0.0,0.0,0.0,6.0,3,0,4778
0.5027322404371584,6.0,2.0,1.0,7.0,1.0,2.0,3.0,1.0,6,1,7740
0.5610200364298724,3.0,0.0,1.0,7.0,0.0,0.0,3.0,1.0,6,1,4823
0.33879781420765026,4.0,2.0,0.0,5.0,1.0,2.0,3.0,1.0,5,0,10262
0.6138433515482695,4.0,3.0,1.0,7.0,1.0,3.0,3.0,27.0,6,0,13067
0.2550091074681239,4.0,3.0,0.0,7.0,1.0,3.0,2.0,18.0,5,1,14151
0.3005464480874317,1.0,0.0,5.0,5.0,1.0,1.0,1.0,6.0,3,0,21130
0.16939890710382513,6.0,2.0,1.0,5.0,1.0,0.0,1.0,15.0,6,1,6093
0.3224043715846995,4.0,3.0,0.0,5.0,1.0,3.0,1.0,6.0,6,0,10844
0.2058287795992714,6.0,2.0,1.0,5.0,1.0,3.0,1.0,9.0,3,1,18260
0.036429872495446255,6.0,2.0,2.0,7.0,1.0,0.0,1.0,9.0,6,1,10678
0.5191256830601092,1.0,2.0,0.0,7.0,2.0,2.0,2.0,9.0,5,0,9653
0.17668488160291437,2.0,0.0,1.0,5.0,0.0,0.0,1.0,9.0,6,1,3898
0.11475409836065573,4.0,3.0,1.0,7.0,1.0,2.0,0.0,6.0,6,0,13584
0.08014571948998178,6.0,2.0,1.0,7.0,1.0,0.0,2.0,15.0,6,1,12524
0.03825136612021858,4.0,0.0,2.0,5.0,0.0,0.0,0.0,6.0,4,1,4544
0.2568306010928962,3.0,2.0,1.0,7.0,1.0,0.0,0.0,3.0,6,0,6386
0.05282331511839708,3.0,3.0,0.0,7.0,1.0,2.0,3.0,1.0,4,0,4226
0.2641165755919854,4.0,0.0,0.0,7.0,0.0,2.0,0.0,9.0,6,1,7229
0.4134790528233151,4.0,3.0,0.0,7.0,1.0,0.0,3.0,12.0,5,1,10844
0.036429872495446255,4.0,0.0,2.0,7.0,0.0,3.0,0.0,12.0,4,0,4544
0.180327868852459,4.0,0.0,5.0,7.0,1.0,0.0,1.0,18.0,3,0,12284
0.21311475409836064,4.0,2.0,1.0,7.0,1.0,0.0,2.0,6.0,6,0,14714
0.02367941712204007,4.0,2.0,0.0,7.0,1.0,3.0,2.0,12.0,4,0,12898
0.25136612021857924,8.0,3.0,1.0,7.0,0.0,1.0,2.0,21.0,3,0,4174
0.16029143897996356,4.0,3.0,1.0,7.0,1.0,0.0,3.0,15.0,6,1,12681
0.3406193078324226,4.0,2.0,1.0,7.0,1.0,2.0,1.0,3.0,6,0,14714
0.570127504553734,4.0,3.0,0.0,5.0,1.0,1.0,2.0,12.0,5,1,10844
0.4936247723132969,4.0,3.0,0.0,5.0,1.0,3.0,2.0,24.0,5,0,10844
0.03825136612021858,1.0,3.0,2.0,7.0,1.0,0.0,0.0,9.0,4,0,8891
0.4863387978142077,1.0,2.0,1.0,7.0,2.0,2.0,2.0,9.0,6,1,10178
0.47358834244080145,4.0,2.0,1.0,5.0,1.0,0.0,1.0,6.0,6,0,12898
0.6393442622950819,1.0,3.0,0.0,7.0,2.0,1.0,2.0,9.0,5,0,9626
0.20947176684881602,6.0,2.0,1.0,7.0,1.0,0.0,2.0,3.0,3,1,15342
0.599271402550091,4.0,3.0,0.0,5.0,1.0,2.0,3.0,18.0,5,1,10844
0.4553734061930783,4.0,3.0,1.0,5.0,1.0,3.0,3.0,9.0,5,0,12681
0.036429872495446255,1.0,2.0,2.0,7.0,1.0,0.0,0.0,21.0,5,0,7952
0.5555555555555555,4.0,0.0,0.0,7.0,0.0,0.0,0.0,24.0,5,0,5198
0.39344262295081966,1.0,3.0,0.0,7.0,2.0,1.0,1.0,6.0,5,0,14120
0.2568306010928962,4.0,3.0,5.0,7.0,1.0,3.0,1.0,6.0,3,0,9314
0.808743169398907,6.0,2.0,1.0,7.0,1.0,0.0,2.0,27.0,3,0,15411
0.20036429872495445,1.0,3.0,0.0,7.0,1.0,0.0,3.0,6.0,6,0,10203
0.22950819672131148,4.0,3.0,0.0,7.0,1.0,0.0,2.0,9.0,6,1,14571
0.032786885245901634,4.0,4.0,2.0,7.0,0.0,3.0,3.0,27.0,4,1,3210
0.2058287795992714,8.0,3.0,1.0,5.0,0.0,3.0,3.0,9.0,3,1,3847
0.0054644808743169425,4.0,2.0,3.0,7.0,2.0,1.0,3.0,9.0,5,0,13882
0.49180327868852464,4.0,2.0,1.0,5.0,1.0,2.0,2.0,27.0,6,0,10262
0.2185792349726776,6.0,2.0,1.0,7.0,1.0,0.0,2.0,1.0,6,1,16108
0.26229508196721313,1.0,2.0,1.0,7.0,1.0,0.0,3.0,9.0,6,1,8907
0.5373406193078324,10.0,3.0,0.0,7.0,1.0,2.0,2.0,6.0,6,0,8820
0.034608378870673945,3.0,0.0,2.0,7.0,0.0,3.0,0.0,18.0,6,0,3943
0.6357012750455373,1.0,2.0,1.0,7.0,2.0,1.0,2.0,21.0,3,0,11228
0.02914389799635701,10.0,0.0,5.0,7.0,0.0,1.0,2.0,24.0,3,1,5088
0.003642987249544625,4.0,0.0,3.0,7.0,0.0,0.0,3.0,1.0,5,0,4030
0.4899817850637523,4.0,0.0,1.0,5.0,0.0,2.0,0.0,21.0,3,0,7229
0.24408014571948997,1.0,3.0,0.0,7.0,1.0,3.0,0.0,24.0,3,1,12173
0.2641165755919854,4.0,0.0,0.0,5.0,0.0,2.0,1.0,9.0,5,0,7229
0.08196721311475409,4.0,2.0,1.0,7.0,1.0,1.0,1.0,6.0,3,0,12373
0.4134790528233151,4.0,2.0,1.0,5.0,1.0,3.0,2.0,27.0,6,0,10262
0.24043715846994532,1.0,2.0,0.0,7.0,1.0,3.0,0.0,15.0,5,0,7480
0.453551912568306,6.0,2.0,1.0,7.0,1.0,1.0,2.0,24.0,6,0,9205
0.0273224043715847,0.0,3.0,0.0,7.0,1.0,2.0,3.0,24.0,3,1,5964
0.036429872495446255,8.0,0.0,2.0,6.0,0.0,3.0,3.0,24.0,5,0,3919
0.034608378870673945,3.0,0.0,2.0,7.0,0.0,3.0,3.0,3.0,4,0,3943
0.7395264116575592,1.0,0.0,5.0,7.0,1.0,0.0,3.0,18.0,3,0,6593
0.036429872495446255,3.0,0.0,2.0,7.0,0.0,2.0,3.0,1.0,6,1,4823
0.24772313296903462,1.0,2.0,1.0,7.0,0.0,1.0,0.0,27.0,3,0,5201
0.4408014571948998,4.0,2.0,0.0,7.0,2.0,2.0,1.0,12.0,6,0,14657
0.151183970856102,6.0,2.0,1.0,7.0,1.0,1.0,3.0,3.0,6,0,7740
0.18214936247723132,3.0,2.0,1.0,7.0,1.0,1.0,3.0,9.0,3,1,13611
0.2677595628415301,4.0,0.0,1.0,7.0,0.0,0.0,0.0,6.0,6,0,7229
0.2641165755919854,1.0,3.0,0.0,5.0,2.0,2.0,0.0,12.0,5,1,13227
0.04007285974499089,3.0,2.0,1.0,7.0,0.0,1.0,2.0,3.0,3,1,7673
0.34972677595628415,1.0,3.0,0.0,7.0,2.0,3.0,1.0,15.0,5,0,16057
0.04371584699453551,6.0,2.0,1.0,7.0,1.0,1.0,2.0,27.0,6,0,14533
0.3005464480874317,4.0,2.0,1.0,5.0,1.0,0.0,2.0,27.0,6,0,11924
0.23132969034608378,3.0,2.0,1.0,7.0,1.0,1.0,3.0,21.0,5,0,6316
0.4408014571948998,3.0,2.0,0.0,5.0,1.0,2.0,3.0,1.0,5,0,13611
0.09107468123861566,6.0,2.0,0.0,7.0,1.0,2.0,2.0,18.0,5,1,12524
0.02367941712204007,3.0,1.0,4.0,7.0,0.0,1.0,1.0,27.0,6,0,3597
0.0273224043715847,4.0,2.0,0.0,7.0,1.0,0.0,1.0,1.0,3,0,10262
0.27868852459016397,8.0,0.0,1.0,5.0,0.0,0.0,1.0,27.0,5,0,4423
0.032786885245901634,2.0,0.0,5.0,7.0,1.0,3.0,1.0,24.0,3,1,3398
0.007285974499089253,3.0,4.0,3.0,7.0,0.0,3.0,3.0,18.0,6,0,2227
0.036429872495446255,4.0,0.0,2.0,7.0,0.0,0.0,1.0,6.0,4,1,7229
0.025500910746812388,3.0,1.0,4.0,7.0,0.0,1.0,2.0,6.0,3,0,7295
0.08743169398907102,4.0,3.0,5.0,5.0,1.0,0.0,3.0,15.0,3,0,10703
0.09107468123861566,3.0,3.0,0.0,7.0,1.0,2.0,3.0,9.0,5,0,6218
0.2677595628415301,2.0,2.0,1.0,7.0,1.0,3.0,2.0,24.0,6,0,7870
0.4080145719489982,6.0,2.0,1.0,7.0,1.0,3.0,3.0,24.0,6,0,7723
0.23132969034608378,0.0,3.0,0.0,7.0,1.0,0.0,2.0,9.0,6,1,7870
0.5154826958105646,6.0,2.0,1.0,7.0,1.0,0.0,2.0,12.0,6,0,11142
0.025500910746812388,3.0,1.0,4.0,7.0,0.0,0.0,0.0,3.0,5,0,3850
0.28051001821493626,3.0,2.0,1.0,7.0,1.0,0.0,3.0,27.0,6,0,5684
0.02914389799635701,4.0,2.0,0.0,7.0,2.0,0.0,3.0,18.0,5,1,12273
0.030965391621129327,10.0,0.0,5.0,7.0,0.0,0.0,1.0,1.0,3,0,12648
0.032786885245901634,3.0,3.0,2.0,5.0,1.0,0.0,3.0,15.0,6,1,3480
0.2768670309653916,6.0,2.0,1.0,5.0,1.0,0.0,3.0,1.0,6,1,10406
0.1111111111111111,4.0,0.0,5.0,5.0,1.0,0.0,1.0,21.0,3,0,7832
0.35154826958105645,4.0,2.0,1.0,5.0,1.0,2.0,1.0,15.0,6,1,10262
0.5264116575591985,4.0,2.0,0.0,7.0,1.0,0.0,3.0,6.0,5,0,10262
0.0018214936247723142,4.0,0.0,3.0,7.0,1.0,3.0,0.0,21.0,3,0,11717
0.025500910746812388,8.0,3.0,0.0,7.0,0.0,0.0,0.0,6.0,5,0,4174
0.27868852459016397,6.0,2.0,1.0,7.0,1.0,0.0,3.0,18.0,5,1,8073
0.036429872495446255,4.0,3.0,2.0,7.0,1.0,1.0,3.0,21.0,5,0,7757
0.17486338797814208,4.0,2.0,1.0,7.0,1.0,1.0,2.0,27.0,3,0,14714
0.09653916211293259,1.0,3.0,1.0,7.0,2.0,1.0,0.0,24.0,6,0,11222
0.02914389799635701,1.0,3.0,0.0,7.0,0.0,3.0,3.0,24.0,3,1,31945
0.034608378870673945,1.0,4.0,2.0,7.0,0.0,3.0,1.0,1.0,6,1,3100
0.2768670309653916,1.0,0.0,1.0,5.0,0.0,0.0,1.0,27.0,5,0,6961
0.08196721311475409,4.0,2.0,1.0,5.0,1.0,1.0,2.0,27.0,6,0,10262
0.2768670309653916,3.0,2.0,1.0,7.0,1.0,0.0,3.0,15.0,6,1,6442
0.10564663023679416,4.0,3.0,0.0,7.0,1.0,1.0,3.0,15.0,5,0,14781
0.09289617486338797,4.0,2.0,1.0,7.0,1.0,0.0,1.0,9.0,5,0,15554
0.6393442622950819,1.0,3.0,0.0,7.0,2.0,1.0,3.0,24.0,3,1,12835
0.2877959927140255,4.0,2.0,1.0,5.0,1.0,1.0,3.0,21.0,3,0,7438
0.3551912568306011,4.0,3.0,5.0,7.0,1.0,1.0,0.0,6.0,3,0,8586
0.2641165755919854,4.0,3.0,0.0,5.0,1.0,2.0,0.0,9.0,6,1,11841
0.1675774134790528,4.0,2.0,1.0,7.0,1.0,0.0,2.0,6.0,3,0,17024
0.034608378870673945,1.0,2.0,1.0,7.0,1.0,0.0,0.0,15.0,4,0,6094
0.02367941712204007,3.0,1.0,4.0,7.0,0.0,1.0,1.0,27.0,5,0,3597
0.16211293260473586,6.0,2.0,1.0,7.0,1.0,0.0,2.0,27.0,6,0,11264
0.12750455373406192,1.0,3.0,1.0,5.0,2.0,1.0,3.0,6.0,3,0,10991
0.4899817850637523,6.0,2.0,1.0,7.0,1.0,0.0,2.0,24.0,5,0,14848
1.0,4.0,2.0,1.0,7.0,2.0,0.0,3.0,3.0,3,1,20064
0.4098360655737705,4.0,3.0,0.0,5.0,1.0,1.0,0.0,9.0,5,0,7757
0.24043715846994532,4.0,3.0,0.0,5.0,1.0,3.0,0.0,24.0,5,0,8586
0.331511839708561,3.0,2.0,1.0,7.0,1.0,0.0,3.0,6.0,3,0,14871
